Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),SPACE1-1:Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate [W](Hourly),SPACE1-1 HP COOLING MODE:Cooling Coil Total Cooling Rate [W](Hourly),SPACE1-1 HP COOLING MODE:Cooling Coil Sensible Cooling Rate [W](Hourly),SPACE1-1 HP HEATING MODE:Heating Coil Heating Rate [W](Hourly),SPACE1-1 HP SUPP COIL:Heating Coil Heating Rate [W](Hourly),SPACE1-1 HEAT PUMP:Zone Water to Air Heat Pump Total Heating Rate [W](Hourly),SPACE1-1 HEAT PUMP:Zone Water to Air Heat Pump Total Cooling Rate [W](Hourly),SPACE1-1 HEAT PUMP:Zone Water to Air Heat Pump Sensible Heating Rate [W](Hourly),SPACE1-1 HEAT PUMP:Zone Water to Air Heat Pump Sensible Cooling Rate [W](Hourly),SPACE1-1 SUPPLY INLET:System Node Temperature [C](Hourly),SPACE1-1 SUPPLY INLET:System Node Mass Flow Rate [kg/s](Hourly),DOAS AIR LOOP INLET:System Node Temperature [C](Hourly),DOAS AIR LOOP INLET:System Node Mass Flow Rate [kg/s](Hourly),DOAS MIXED AIR OUTLET:System Node Temperature [C](Hourly),DOAS MIXED AIR OUTLET:System Node Mass Flow Rate [kg/s](Hourly),CONDENSER SUPPLY INLET NODE:System Node Temperature [C](Hourly),CONDENSER SUPPLY INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),CONDENSER SUPPLY OUTLET NODE:System Node Temperature [C](Hourly),CONDENSER SUPPLY OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 ZONE AIR NODE:System Node Temperature [C](Hourly),SPACE1-1 ZONE AIR NODE:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 AIR TERMINAL MIXER SECONDARY INLET:System Node Temperature [C](Hourly),SPACE1-1 AIR TERMINAL MIXER SECONDARY INLET:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 RETURN OUTLET:System Node Mass Flow Rate [kg/s](Hourly),DOAS OUTDOOR AIR INLET:System Node Temperature [C](Hourly),DOAS OUTDOOR AIR INLET:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 AIR TERMINAL MIXER PRIMARY INLET:System Node Temperature [C](Hourly),SPACE1-1 AIR TERMINAL MIXER PRIMARY INLET:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 HEAT PUMP INLET:System Node Temperature [C](Hourly),SPACE1-1 HEAT PUMP INLET:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 ZONE UNIT FAN OUTLET:System Node Temperature [C](Hourly),SPACE1-1 ZONE UNIT FAN OUTLET:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 COOLING COIL OUTLET:System Node Temperature [C](Hourly),SPACE1-1 COOLING COIL OUTLET:System Node Mass Flow Rate [kg/s](Hourly),SPACE1-1 HEATING COIL OUTLET:System Node Temperature [C](Hourly),SPACE1-1 HEATING COIL OUTLET:System Node Mass Flow Rate [kg/s](Hourly),DOAS HEAT RECOVERY SUPPLY OUTLET:System Node Temperature [C](Hourly),DOAS HEAT RECOVERY SUPPLY OUTLET:System Node Mass Flow Rate [kg/s](Hourly),DOAS RELIEF AIR OUTLET:System Node Temperature [C](Hourly),DOAS RELIEF AIR OUTLET:System Node Mass Flow Rate [kg/s](Hourly) 
 01/14  01:00:00,-9.900000000000003,0.0,0.0,17.284973314773276,-4840.231948260265,16621.91377124408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.695862879767384,0.0,17.338219848793423,0.0,17.338219848793423,0.0,10.688702673062516,0.0,10.688702673062516,0.0,17.284973314773276,0.0,17.338219848793423,0.0,0.0,-9.900000000000003,0.0,17.338219848793423,0.0,21.695862879767384,0.0,21.695862879767384,0.0,21.695862879767384,0.0,21.695862879767384,0.0,-9.900000000000003,0.0,17.338219848793423,0.0 
 01/14  02:00:00,-7.575,0.0,0.0,17.168294127861058,-4717.974233244201,16787.64785296563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.695862879767384,0.0,17.195104432237785,0.0,17.195104432237785,0.0,10.688702673062516,0.0,10.688702673062516,0.0,17.168294127861058,0.0,17.195104432237785,0.0,0.0,-7.575,0.0,17.195104432237785,0.0,21.695862879767384,0.0,21.695862879767384,0.0,21.695862879767384,0.0,21.695862879767384,0.0,-7.575,0.0,17.195104432237785,0.0 
 01/14  03:00:00,-5.674999999999999,0.0,0.0,17.22103922280328,-4763.831674256244,16679.97497924397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.695862879767384,0.0,17.1779480738877,0.0,17.1779480738877,0.0,10.688702673062516,0.0,10.688702673062516,0.0,17.22103922280328,0.0,17.1779480738877,0.0,0.0,-5.674999999999999,0.0,17.1779480738877,0.0,21.695862879767384,0.0,21.695862879767384,0.0,21.695862879767384,0.0,21.695862879767384,0.0,-5.674999999999999,0.0,17.1779480738877,0.0 
 01/14  04:00:00,-4.4,0.0,0.0,17.342293492368378,-4873.609809093183,16451.230145158017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.695862879767384,0.0,17.33002070253265,0.0,17.33002070253265,0.0,10.688702673062516,0.0,10.688702673062516,0.0,17.342293492368378,0.0,17.33002070253265,0.0,0.0,-4.4,0.0,17.33002070253265,0.0,21.695862879767384,0.0,21.695862879767384,0.0,21.695862879767384,0.0,21.695862879767384,0.0,-4.4,0.0,17.33002070253265,0.0 
 01/14  05:00:00,-5.4624999999999999,0.0,0.0,17.40117562558207,-4921.879340090182,16326.151369220746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.695862879767384,0.0,17.38120696806535,0.0,17.38120696806535,0.0,10.688702673062516,0.0,10.688702673062516,0.0,17.40117562558207,0.0,17.38120696806535,0.0,0.0,-5.4624999999999999,0.0,17.38120696806535,0.0,21.695862879767384,0.0,21.695862879767384,0.0,21.695862879767384,0.0,21.695862879767384,0.0,-5.4624999999999999,0.0,17.38120696806535,0.0 
 01/14  06:00:00,-6.475,0.0,0.0,17.37146794464389,-4887.257188062602,16354.80300022123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.695862879767384,0.0,17.401292732485975,0.0,17.401292732485975,0.0,10.688702673062516,0.0,10.688702673062516,0.0,17.37146794464389,0.0,17.401292732485975,0.0,0.0,-6.475,0.0,17.401292732485975,0.0,21.695862879767384,0.0,21.695862879767384,0.0,21.695862879767384,0.0,21.695862879767384,0.0,-6.475,0.0,17.401292732485975,0.0 
 01/14  07:00:00,-6.012499999999999,0.0,0.0,17.291793380706957,794.7803237383905,16506.188867586603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.695862879767384,0.0,17.296780960051359,0.0,17.296780960051359,0.0,10.688702673062516,0.0,10.688702673062516,0.0,17.291793380706957,0.0,17.296780960051359,0.0,0.0,-6.012499999999999,0.0,17.296780960051359,0.0,21.695862879767384,0.0,21.695862879767384,0.0,21.695862879767384,0.0,21.695862879767384,0.0,-6.012499999999999,0.0,17.296780960051359,0.0 
 01/14  08:00:00,-4.85,3470.6202818395997,0.0,22.85470307826175,4727.0429321824599,8100.206761511932,0.0,0.0,3122.486620489749,313.8337840839117,3524.7757120555836,0.0,3524.7757120555836,0.0,37.53591878382092,0.22518883945886598,22.692056897490735,0.0,22.692056897490735,0.0,8.948723945115799,0.5475103542250296,12.739842827869055,0.5475103542250296,22.85470307826175,0.22518883945886598,22.692056897490735,0.22518883945886598,0.0,-4.85,0.0,22.692056897490735,0.0,22.69205689749073,0.22518883945886598,22.781422246990425,0.22518883945886598,22.781422246990425,0.22518883945886598,36.66053529988062,0.22518883945886598,-4.85,0.0,22.692056897490735,0.0 
 01/14  09:00:00,-4.775,759.4736832499889,0.0,22.999551535513676,760.1040065177158,2222.619421645115,0.0,0.0,1204.355566695378,0.0,1215.5919330178395,0.0,1215.5919330178395,0.0,32.12693600425172,0.08128077929723889,23.05799703129936,0.22183764440822335,16.91303428669549,0.22183764440822335,9.351064769769402,0.14353047979676065,14.647101815998284,0.14353047979676065,22.999551535513676,0.08128077929723889,22.99966252230277,0.0,0.08128077929723889,-4.775,0.22183764440822335,17.411730264044985,0.08128077929723889,17.411730264044988,0.08128077929723889,17.501213508073336,0.08128077929723889,17.501213508073336,0.08128077929723889,32.12693600425172,0.08128077929723889,16.91303428669549,0.22183764440822335,23.05799703129936,0.22183764440822335 
 01/14  10:00:00,-4.625,0.0,0.0,23.268592491552796,-329.5593714855495,1073.6983384626975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.913660475747059,0.0,23.99968630241278,0.09358235628595337,18.01635507645308,0.09355726042772765,13.494585133218765,0.06444521093761935,11.970572782592221,0.06444521093761935,23.268592491552796,0.0,23.166354882480495,0.0,0.0,-4.625,0.09355726042772765,18.242578741216108,0.0,17.913660475747059,0.0,17.913660475747059,0.0,17.913660475747059,0.0,17.913660475747059,0.0,18.01635507645308,0.09355726042772765,23.99968630997773,0.09355726042772765 
 01/14  11:00:00,-4.4,0.0,29.654633292123905,23.87041532062316,-996.3071979043562,114.29585295786,27.65845349817354,18.66616167601013,0.0,0.0,0.0,27.736332766706935,0.0,18.6598009116856,16.310438682246209,0.001988940103901476,23.999027368379918,0.150016847118757,18.278215099762897,0.14992092998133353,16.554193014788994,0.10192858502335843,10.166139804797544,0.10192858502335843,23.87041532062316,0.001988940103901476,23.748284496364588,0.0,0.001988940103901476,-4.4,0.14992092998133353,18.625038619004465,0.001988940103901476,18.60875994342265,0.001988940103901476,18.631081471687286,0.001988940103901476,16.310438682246209,0.001988940103901476,16.310438682246209,0.001988940103901476,18.278215099762897,0.14992092998133353,23.99902739231206,0.14992092998133353 
 01/14  12:00:00,-4.0875,0.0,110.2363858158471,23.999999909571419,-1197.1451782759432,-110.2362864130846,106.15929642725684,71.29580432552598,0.0,0.0,0.0,106.65080345543062,0.0,71.40103754075384,9.69481729502279,0.007506687241880647,23.999999351738717,0.1695713042405708,18.61006503484441,0.16944063451072217,16.64886722018785,0.1144512933496387,10.582413980299256,0.1144512933496387,23.999999909571419,0.007506687241880647,23.99995020425512,0.0,0.007506687241880647,-4.0875,0.16944063451072217,18.99780437372657,0.007506687241880647,18.99780437372657,0.007506687241880647,19.08706562474213,0.007506687241880647,9.69481729502279,0.007506687241880647,9.69481729502279,0.007506687241880647,18.61006503484441,0.16944063451072217,23.999999351746867,0.16944063451072217 
 01/14  13:00:00,-3.9,0.0,229.9230856838612,23.952078007562237,-1224.5769938606518,-178.94904083717757,228.7932351081517,148.51554290480289,0.0,0.0,0.0,230.11176976406024,0.0,148.86021105410505,14.443343407176329,0.015893465661981307,23.996363424953615,0.12164699259953857,18.786801355057233,0.12155436561087273,16.571034129178949,0.08306017543480507,10.62889165412453,0.08306017543480507,23.952078007562237,0.015893465661981307,23.952175744622808,0.0,0.015893465661981307,-3.9,0.12155436561087273,19.07347159448902,0.015893465661981307,19.066226803524964,0.015893465661981307,19.11083290388359,0.015893465661981307,14.443343407176329,0.015893465661981307,14.443343407176329,0.015893465661981307,18.786801355057233,0.12155436561087273,23.9963637041854,0.12155436561087273 
 01/14  14:00:00,-3.5249999999999996,0.0,1646.5877871873977,23.999216971491749,-2576.3085810697868,-1645.8686397988668,1778.8943322592623,1164.114789307835,0.0,0.0,0.0,1797.3246640271114,0.0,1172.4666242446149,10.606874144980879,0.11993054852693455,23.999673770742065,0.2846854554804539,18.60754787891283,0.28462972678732836,16.945785201705946,0.20610309168420816,11.272527490756517,0.20610309168420816,23.999216971491749,0.11993054852693455,23.999289183134633,0.024788713855326929,0.09514183467160761,-3.5249999999999996,0.28462972678732836,19.22793489101826,0.09514183467160761,20.095653742866746,0.11993054852693455,20.1847501055667,0.11993054852693455,10.606874144980879,0.11993054852693455,10.606874144980879,0.11993054852693455,18.60754787891283,0.28462972678732836,23.999673770154034,0.28462972678732836 
 01/14  15:00:00,-2.9875,0.0,2477.046831811939,23.99886386320645,-3575.261475376493,-2475.786746399538,2476.4386959765208,1833.792094566815,0.0,0.0,0.0,2498.1064214236137,0.0,1845.6896958229552,10.177517827471633,0.1752906664003217,23.999678888909484,0.33736753313834647,18.237901419541737,0.33736753313834647,17.363517997817966,0.259454548180033,11.715079559392518,0.259454548180033,23.99886386320645,0.1752906664003217,23.99910894012456,0.053186801490969558,0.12210386490935213,-2.9875,0.33736753313834647,18.96674673522505,0.12210386490935213,20.490587036125537,0.1752906664003217,20.579907389344876,0.1752906664003217,10.177517827471633,0.1752906664003217,10.177517827471633,0.1752906664003217,18.237901419541737,0.33736753313834647,23.999678888909484,0.33736753313834647 
 01/14  16:00:00,-3.4875,0.0,2249.3226950958899,23.998858216154916,-3369.786627694708,-2248.0364637197837,2060.502216700885,1619.2095956539707,0.0,0.0,0.0,2071.265359743793,0.0,1624.6833657940165,9.528505077076022,0.15270962289464486,23.999451800608815,0.3204546635907217,18.296520713652748,0.3204546635907217,17.479617673984014,0.23346515560473575,11.804761967856713,0.23346515560473575,23.998858216154916,0.15270962289464486,23.99855499810161,0.03060575798529274,0.12210386490935213,-3.4875,0.3204546635907217,18.99357163512066,0.12210386490935213,19.962877347821889,0.15270962289464486,20.052356677625278,0.15270962289464486,9.528505077076022,0.15270962289464486,9.528505077076022,0.15270962289464486,18.296520713652748,0.3204546635907217,23.999451800608815,0.3204546635907217 
 01/14  17:00:00,-4.9624999999999999,0.0,1109.4213494486915,23.999989240714848,-2141.185559215026,-1109.4096549968745,896.7008250299692,704.0962299984369,0.0,0.0,0.0,894.8762965455445,0.0,701.2989148541155,8.434471093649468,0.07040089774379292,23.999950476143419,0.20728321603108436,17.667519239885459,0.20716869240096057,17.253597494534508,0.13923862661719986,11.46879386297347,0.13923862661719986,23.999989240714848,0.07040089774379292,23.99987743467858,0.0,0.07040089774379292,-4.9624999999999999,0.20716869240096057,18.13585941071562,0.07040089774379292,18.13585941071562,0.07040089774379292,18.22545468127351,0.07040089774379292,8.434471093649468,0.07040089774379292,8.434471093649468,0.07040089774379292,17.667519239885459,0.20716869240096057,23.999950476608956,0.20716869240096057 
 01/14  18:00:00,-6.2875,0.0,347.2947232340323,23.99999999995212,-1312.7223942722358,-347.2947231868684,256.9870971598579,193.86337873847379,0.0,0.0,0.0,254.9144777988713,0.0,191.83282412106574,7.708758020943006,0.02095458451086997,23.999999999678388,0.13324731573853433,16.35364996043965,0.13324731573853433,16.89714061432045,0.0909428323923323,11.266235609079356,0.0909428323923323,23.99999999995212,0.02095458451086997,23.99999999842007,0.0,0.02095458451086997,-6.2875,0.13324731573853433,16.66074938289067,0.02095458451086997,16.66074938289067,0.02095458451086997,16.750376468604626,0.02095458451086997,7.708758020943006,0.02095458451086997,7.708758020943006,0.02095458451086997,16.35364996043965,0.13324731573853433,23.999999999678388,0.13324731573853433 
 01/14  19:00:00,-7.0125,181.74956044364078,0.0,23.154138331662649,-128.5003570716741,1292.0795913813323,0.0,0.0,383.5186625525535,0.0,385.7688122010178,0.0,385.7688122010181,0.0,24.61159965826915,0.025941115647716709,23.365054278425899,0.14093249142115528,15.192288880997204,0.14093898099184905,14.386885834150402,0.09786622024538978,12.946849001208005,0.09786622024538978,23.154138331662649,0.025941115647716709,23.280062131566515,0.0,0.025941115647716709,-7.012499999999999,0.14093898099184905,15.519543199978888,0.025941115647716709,15.558524744153603,0.025941115647716709,15.614181706209488,0.025941115647716709,15.614181706209488,0.025941115647716709,24.61159965826915,0.025941115647716709,15.192288880997204,0.14093898099184905,23.365269262318806,0.14093898099184905 
 01/14  20:00:00,-7.2,945.6983616176256,0.0,22.999999781187925,945.698435098434,2017.7395036656818,0.0,0.0,1019.2149202248265,0.0,1048.2893713962963,0.0,1048.2893713962965,0.0,36.02219092102806,0.07081063735204897,22.99998764554262,0.03552112433726608,14.648038371787314,0.03552112433726608,10.771553485889753,0.1406213782655966,15.22382345411847,0.1406213782655966,22.999999781187925,0.07081063735204897,22.99990700824816,0.058600250861113759,0.012210386490935213,-7.2,0.03552112433726608,14.764301729143245,0.012210386490935213,21.570415373169529,0.07081063735204897,21.659412698274499,0.07081063735204897,21.659412698274499,0.07081063735204897,36.02219092102806,0.07081063735204897,14.648038371787314,0.03552112433726608,22.99998764554262,0.03552112433726608 
